gene	conMean	treatMean	logFC	pValue	fdr
CCL8	1.78460033389755	5.99550274583519	1.7482797192621	3.38527434562462e-53	8.07490862070359e-52
CXorf21	0.95724710623608	2.73408088351893	1.51409262453945	1.80751999963226e-95	1.50141117145924e-93
GPR25	0.0419060730690423	0.18643103481069	2.15341080165022	3.38623903689286e-39	5.92528890210212e-38
CD2	3.37170264893096	18.4575487282851	2.45266175180014	2.81903289955447e-113	1.0207067583233e-110
SLC2A5	0.479431340512249	1.31623835812918	1.45702464453748	9.67312094612201e-58	2.56274185516302e-56
CCL21	5.92798976300668	21.4265787565702	1.85378664775757	8.6691962500054e-32	1.26857741187903e-30
ARHGAP15	0.539954794365256	1.53749434966592	1.50967057515674	4.165284294612e-109	8.91181507942667e-107
C11orf21	0.100149023768374	0.457420213518931	2.19137176209838	6.23401052663851e-90	4.00138466575738e-88
FLI1	1.60885358730512	3.33722758886414	1.05261703683644	2.4774596389711e-78	1.09325648630972e-76
ICAM1	9.07133574365256	19.1826977037862	1.08041871723393	4.03064304092009e-53	9.59809618563787e-52
SAA2	2.24588398210913	4.62326569329621	1.04162887192304	2.26203929066738e-15	1.75410526213696e-14
HIST1H3I	0.0458050406013363	0.147112078530067	1.68333742978683	0.01028556084739	0.0158596205204187
FDCSP	142.387806718864	308.186310779109	1.11397717330108	9.90427671757329e-21	1.02988432642748e-19
PTGER4	1.55157913296214	3.54249531069042	1.19102866495873	1.87289230507962e-74	7.51338415909924e-73
RUFY4	0.128567578213808	0.480756735296214	1.90278019552382	3.64195419145718e-46	7.37848423781447e-45
CAPN6	2.96368073685078	6.686505694951	1.17386242754772	7.30690458456157e-12	4.11899399754866e-11
IVL	0.357354266503341	0.959124537398664	1.42436314103573	0.0001162863824588	0.000250393413647563
PARVG	0.784935213452116	2.18331408262806	1.47587419779544	1.92515395179249e-115	9.06169965108725e-113
C1QB	36.7798760178174	114.04485752784	1.63261287294492	8.9240129405413e-106	1.34059560354663e-103
WIPF1	4.61886753452116	10.7669625122494	1.22100022937261	2.82791350742054e-94	2.18212932449647e-92
EPSTI1	2.55874564899777	7.14533473207127	1.48156485371397	3.260997252511e-84	1.68060373002583e-82
KIF21B	0.507434540423163	1.17631615300668	1.21298222843646	1.34347434703715e-55	3.4059607279195e-54
CD180	0.896321808908686	2.34892427282851	1.38991149771991	2.00729762297238e-77	8.64178345548566e-76
SNX31	0.0525451496057906	0.118889931525612	1.17799704062289	4.34413578433147e-05	0.000100169074804939
VCAM1	3.71570690244989	11.4099801182628	1.61858766722104	8.6146254253442e-62	2.52379928695613e-60
FUT7	0.0980639189599109	0.492139899020045	2.32727416135303	2.32103966446392e-92	1.63877005509475e-90
SLAMF7	1.47401755356347	7.79942689465479	2.40361441290864	2.7423282680312e-95	2.26458581712682e-93
IL12A	0.267870990699332	0.548821022207127	1.03479739215832	3.17899895123546e-22	3.47719939507327e-21
PATL2	0.144430452944321	0.467457063786192	1.69445889429064	4.52458022226879e-71	1.66384368017337e-69
ADA2	7.02292950334076	16.5810200267261	1.23938790240646	1.33119878715995e-75	5.44865451405381e-74
TBX21	0.165512725407572	0.952579616837416	2.5248975358788	2.42948422431678e-105	3.46532795268457e-103
GZMH	0.886443588396437	4.22097468997773	2.25147544980297	1.45742130068906e-88	8.79497700300437e-87
WARS	17.3170931982183	35.5022483452116	1.03571360950593	1.17969383445944e-44	2.30726546210551e-43
FCAMR	0.0212642987839644	0.27808005925167	3.70899510842354	4.47969940203983e-20	4.5346118463229e-19
SLC22A3	0.375583226476615	0.809117757022272	1.10721705048837	1.16484387175067e-35	1.88639414857822e-34
HLA-DQA1	9.88498274966592	35.3885723073497	1.83997320640841	8.55474190082735e-104	1.10827073744572e-101
MYO1F	1.39631379287305	3.75350241536748	1.4266142172768	1.95796436538414e-119	1.38242074017947e-116
SEL1L3	3.10687011291759	7.24025975879733	1.22057952898492	2.73091719350804e-44	5.29715407823173e-43
TAP1	19.2691817817372	49.8744539109131	1.37200573250864	4.21302178341277e-54	1.02572552764779e-52
TMEM150B	0.297331305211581	1.00570333935412	1.7580615303619	1.06581909307559e-81	5.15425733332891e-80
TSPAN32	0.157450808723831	0.423481292694877	1.4273970721553	2.32305747034999e-61	6.70836289137264e-60
GPR183	3.18873342873051	11.1316882316258	1.80361700684028	5.17582536795576e-95	4.15271761482405e-93
GBP2	12.0193363552339	25.0952999821826	1.06205995158422	7.78766245492555e-59	2.0946586957334e-57
TMC8	1.178869822049	4.39399783363029	1.89812974248809	2.82231111538128e-109	6.13136234773832e-107
LBP	8.69486868101559	18.6090243751091	1.09776627674255	8.49429073291871e-15	6.35990877198012e-14
LIMD2	2.47875232605791	6.72519398708241	1.43996175628587	1.78546422182923e-70	6.48137282170966e-69
CD5	0.867760884632517	4.66034387973274	2.42506695157876	9.49695823627812e-110	2.12867535324577e-107
LY9	0.112415751741648	0.629311935233853	2.48493110389531	6.56261855829141e-100	7.128518204741e-98
RGS1	9.1558934908686	20.8543399287305	1.18757506402925	1.15513688840515e-46	2.37088488389086e-45
FCGR1B	0.172393118641425	0.393712064922049	1.19143873515618	3.39331245377319e-68	1.16303313494493e-66
CCL17	0.716207023585746	2.64468643002227	1.88464810601779	6.71675483083221e-53	1.59139756654667e-51
GNLY	0.625839538641425	3.51056590044543	2.48783889891321	4.3617619124472e-84	2.23972508966061e-82
MCEMP1	0.129361127309577	0.324117814309577	1.32511416063475	1.92521656066602e-17	1.71088628402548e-16
CD27	1.39009530821826	7.18409071046771	2.36962176557268	2.96676867435751e-97	2.70282196455499e-95
HCK	3.60280821180401	9.19536934298441	1.3517856685081	8.25766765715743e-100	8.8338276505091e-98
ACE2	0.470297622554566	1.64428721426058	1.80581637815158	2.20706027428068e-10	1.05647112315652e-09
CCR4	0.532305642467706	2.26925576592428	2.09189245902885	3.23364464035811e-89	1.97672276911242e-87
NKG7	2.45777840979955	14.8142010405345	2.591554065849	1.14315327009508e-102	1.36800570567904e-100
KLHDC7B	2.57953061759465	13.0650538619154	2.34053259662332	2.58456483047907e-37	4.33967181583769e-36
FCER1G	22.1802751002227	53.2799218708241	1.2643147076116	3.61315633947014e-100	3.98604536481702e-98
SLC12A1	0.109935330160356	0.230335271064588	1.06708024393747	1.77150914863595e-06	5.01513245547078e-06
COL4A4	0.218814678926503	0.524810163741648	1.26208613731122	1.84102573916022e-42	3.44789449107181e-41
P2RY6	0.965162181113586	2.04751324899777	1.08502949599773	1.89256399808661e-61	5.48765836077639e-60
CFP	0.195023446770601	0.561555626503341	1.52578135701905	3.08415487720257e-50	6.85848047574449e-49
INPP5D	1.83683699777283	4.84925074832962	1.40053824917056	6.89385414970357e-100	7.43115377465375e-98
AC136428.1	0.253953757951002	1.5464259766147	2.6063000491201	3.9504222339429e-35	6.29615263719048e-34
ADGRG5	0.201076459750557	0.696996482739421	1.79340718224255	3.37748525455782e-67	1.13017699714718e-65
PILRA	2.39950743697105	5.38210931180401	1.16543340821157	8.1423762895229e-88	4.81081571482648e-86
PIM2	6.86343628285078	17.2280094253898	1.32775304857565	2.8554247307512e-50	6.35985057144128e-49
CXCL11	2.73545416910913	15.0589183496659	2.46076585844313	5.27192287513675e-74	2.09114671123051e-72
CD6	0.696515726859688	3.14834768463252	2.17636703883256	1.36893720886259e-105	2.01362107566132e-103
RUBCNL	0.673738980824053	1.4240647064588	1.07975302325626	3.12012053446362e-54	7.63591370314745e-53
CLEC4G	0.0447911762561247	0.151119600997773	1.75440433942671	1.98879966522878e-24	2.33837136325525e-23
KIR2DL4	0.0462342843162584	0.285934703759466	2.62865076808337	2.83382244286357e-57	7.46574752158143e-56
EMILIN2	1.51329735077951	3.56107834899777	1.23461868407641	7.13715013390493e-80	3.26160831847481e-78
CD14	22.8211685011136	49.8468868708241	1.1271307424756	1.8764647807081e-61	5.45217266839076e-60
LCP1	23.1339707772829	49.8712313140312	1.10819490808517	1.63882919235948e-59	4.51109298738952e-58
TNFSF14	0.180134658723831	0.676294074743875	1.90857492483633	7.29016114367944e-93	5.25226354642334e-91
S100A7A	1.5506064590735	3.31082848403341	1.0943596948953	3.01834331706917e-08	1.10334004608682e-07
ZBED2	0.146273360826281	1.0392097391314	2.82874790024443	1.07690395375626e-83	5.43105740392577e-82
FASLG	0.238294453752784	1.24743056643653	2.38814223692144	2.94612144151826e-89	1.8090406673846e-87
CLEC4C	0.0284898146414254	0.221969001944321	2.96184007729339	2.35335611701235e-66	7.76442563746061e-65
TRPM8	0.122631985910913	0.326735463643653	1.41378772838302	3.48521302738235e-13	2.24827287161563e-12
FGL2	4.1786512596882	12.9586928886414	1.63281093957965	1.12896830417718e-92	8.05159667842725e-91
TRAF1	1.58457871714922	3.84275066035635	1.2780400388397	3.87697212192938e-72	1.4677405719508e-70
LRRC25	1.64961065100223	3.81904740734967	1.21108727595332	9.31328814228747e-100	9.81439864606279e-98
OLR1	4.76328129144766	9.91365098129176	1.05746072004545	1.0278125821095e-44	2.02141246127692e-43
CD163	4.31896795701559	13.5360289487751	1.64804604083254	3.90494892305078e-75	1.58453401558621e-73
MMP20	0.121073244565702	0.248622886256125	1.03807902006058	7.23458100145805e-12	4.07985296811458e-11
JCHAIN	71.82082309098	170.984760290869	1.25139365281957	5.19876531491098e-38	8.85546019443401e-37
SLA	1.47592473140312	4.29195904454343	1.54001716012043	1.65456701266876e-112	5.19203128575457e-110
KRT81	25.606830708735	56.8010681518486	1.14938935471518	4.24020569124442e-08	1.51853777748066e-07
S100A8	46.2138973659466	133.120438116036	1.52633341984942	1.94467074767312e-30	2.75709795460764e-29
LILRA6	0.264676488042316	0.621279204187082	1.23101172251145	2.60519747567015e-54	6.3868044364476e-53
TSHR	0.056642262285078	0.151152031505568	1.41604957638076	1.17473544930598e-42	2.2147448971495e-41
NFAM1	1.30574793804009	3.11542229376392	1.25455130752356	3.41033567922165e-79	1.53367357090092e-77
CYSLTR2	0.210300368131403	0.436295535902004	1.05285433687821	1.27397629527582e-52	2.99830321093164e-51
IRF8	1.78574523717149	6.22876949955457	1.80242091189526	2.1203689464217e-111	5.7580249793117e-109
IL6	0.779390142982183	2.05284442250111	1.3972067042193	2.45156177788666e-28	3.24751443391534e-27
THEMIS	0.212017050276169	0.88148758442539	2.05575995954991	1.60892914381029e-89	1.00976393065534e-87
APOE	73.8488201247216	175.897900579065	1.25209148720415	2.41407225422345e-54	5.92854161771988e-53
IL2RG	3.79105206481069	20.4961169933185	2.43468044066262	2.11198240404509e-120	1.86395647047004e-117
SAMHD1	15.5011313407572	31.9693106614699	1.04431412275701	1.26205898204553e-84	6.57621213485791e-83
GAPT	0.937482570657016	1.95349944681514	1.05919707320046	3.99725764046983e-35	6.36361613766341e-34
ACAP1	0.663463815790646	2.50271260601336	1.91540294087021	1.03063462996181e-95	8.87414122542117e-94
HCST	2.68411259621381	9.11822352316258	1.76430758308603	2.39591514689284e-92	1.6666363442992e-90
WNT10A	0.377324720596882	0.834351624565702	1.14484889124428	6.8835187739249e-61	1.95972114126197e-59
AQP9	0.658815241975501	2.00959888686414	1.60896173228333	8.09256103332016e-26	9.98907817757989e-25
KCNA3	0.196810413253898	0.865422980244989	2.13659887446374	1.60991390324333e-74	6.47680747227894e-73
CCL11	0.791972566013363	2.0906885011804	1.40045576465499	1.28113283854589e-42	2.4121169084142e-41
CNR2	0.0316496403563474	0.248416790770601	2.97250167912132	1.28908819376454e-62	3.84845970066577e-61
IL22RA2	0.188565126496659	0.498465915592428	1.40243197190658	9.18712764378697e-35	1.44628126485971e-33
JAK3	1.00875931153675	3.66424091670379	1.86093237031825	8.02019050156436e-98	7.50020596507221e-96
IL1A	0.08300115055902	0.264510911877506	1.67212399881521	3.53706943533441e-19	3.41634456199434e-18
AGAP2	0.578272497171492	1.24062456859688	1.10124520676734	2.13069980075617e-72	8.10986843301291e-71
SMPX	0.0561360162583519	0.177055497518931	1.65720304918681	0.000307538733764298	0.000613190702541742
LILRB4	1.81027626993318	5.935060144098	1.71305276304792	6.18729525138752e-106	9.4968256787873e-104
TLR8	0.28086209630735	1.33731248438753	2.25140276945605	1.52321533816021e-95	1.28798346048864e-93
SP140	0.353251292182628	1.56721027238307	2.14943201597223	7.78997568897032e-112	2.24494381028469e-109
PRAM1	0.405398591469933	0.876600908685969	1.11257909809654	5.11147672723147e-68	1.74767948826236e-66
PPP1R16B	1.06137869071269	2.88437616347439	1.44231983551841	8.05230084530381e-59	2.16172129727253e-57
CXCL1	1.10694881050557	3.11256330244989	1.49151467061741	1.75858481179677e-21	1.87986193242863e-20
ZNF831	0.0746910468908686	0.437941304817372	2.55173030055626	1.72632488933219e-95	1.44245170190887e-93
CARD17	0.156288456414254	0.634002725100223	2.02027781773152	2.82529791315629e-55	7.09893804834163e-54
CLEC4D	0.0306287363340757	0.304893974378619	3.31534988739159	7.67466918461995e-52	1.76504891785046e-50
CEACAM4	0.0653791589175947	0.225599688106904	1.78686235068513	8.53115315802258e-72	3.20394717405417e-70
PI16	2.30167697808018	5.15425607918486	1.16307883948612	9.26424425371575e-18	8.39130167458115e-17
SNAI3	0.454708366815145	1.01376857282851	1.15671489009199	2.79588511926312e-65	8.9933243209828e-64
CCL24	0.0805964911581292	0.456766040022272	2.50266645594874	3.62393684133153e-28	4.77365784854874e-27
PTPN22	0.590257083073497	1.98905626347439	1.75266873158424	5.44835772115081e-100	5.96405111475741e-98
SLC9A9	1.04142067505568	2.40079617371938	1.20495997117127	1.96032941845843e-82	9.57848156333962e-81
CRTAM	0.219863838064588	1.04072321253898	2.24290418237003	2.52194173874242e-111	6.71930930052485e-109
LILRB2	0.780598386703786	2.58322309042316	1.72651985559738	5.89964977200889e-117	3.08551683076065e-114
PRF1	0.851714415033408	4.52948177082405	2.41090432509556	3.98122958890683e-104	5.25410682476199e-102
TF	1.92748827994209	4.29237238242762	1.1550531538605	1.74061289500901e-06	4.93359989771622e-06
PLA2G7	2.48041047146993	6.98054688173719	1.49276118171273	1.37312777832322e-52	3.2262790944596e-51
ITGAX	1.81144199131403	4.84265027839644	1.41865821320745	1.06992622799046e-96	9.56229637054005e-95
ORM1	4.70720879485523	10.7659356079955	1.19352994928706	0.00144213381858006	0.00257613809641607
CD70	0.306380460077951	0.79663380454343	1.37859241072915	4.53992354615399e-52	1.05268079466733e-50
TM4SF19	0.175176431648107	0.458435654091314	1.38791056487191	1.16037835185669e-08	4.50404142566474e-08
TFEC	0.518103642783964	1.69246960668151	1.70781729384111	3.21242442627301e-94	2.43885189910759e-92
FCRL2	0.0448359651893096	0.390081543131403	3.12104737801152	1.08464727985354e-60	3.06326084776237e-59
UBASH3A	0.23838957618931	1.22749877291759	2.36432852325438	2.80279050970971e-103	3.53376828460811e-101
CTSS	12.6243517550111	38.7983862138085	1.61978733683111	1.45379630884565e-100	1.62929029184202e-98
B2M	424.891920111359	862.241070824053	1.02099537440128	5.16726799029709e-77	2.21112094821167e-75
FCRLA	0.167585065612472	1.22121421741648	2.86535079693137	2.00960139333103e-69	7.11217575820237e-68
SLAMF8	2.57089138619154	9.67613665523385	1.91216248335951	1.17809257947129e-99	1.21429527844628e-97
FXYD7	0.0881500487461025	0.212280747249443	1.26794025984745	1.94451673569136e-34	3.03409069886162e-33
JAML	0.445659618518931	1.81520646414254	2.02611950318577	4.11423408324977e-103	5.0962367973307e-101
TNFRSF8	0.189632950770601	0.639218583140312	1.75309968056133	5.26287652679171e-94	3.93212060501723e-92
PTCRA	0.0851136925612472	0.304690994387528	1.8398837120808	1.70432887710937e-71	6.33337580885827e-70
GLT1D1	0.0680576365879733	0.156635174427617	1.20257926724026	2.78672181328429e-49	6.07273128478202e-48
KRT86	1.789888928951	4.04881546991091	1.17762982755286	3.77265579529249e-13	2.42263176377104e-12
LAIR2	0.123979173416481	0.524179021781737	2.07996182607377	3.5404557757914e-73	1.37348285741622e-71
P2RY10	0.91230285732294	2.67765108011136	1.55338323720269	4.18120814487423e-70	1.50236234640634e-68
HLA-DPA1	26.8399851781737	80.6441407126949	1.58718584177954	5.54674726096108e-105	7.83256180720314e-103
PTPRO	0.427246914699332	0.865561205723831	1.01856576558786	2.14391835993108e-64	6.69784760189973e-63
FAM129C	0.0707145698908686	0.434657184636971	2.61979859091984	5.40799140828848e-48	1.15009407645243e-46
TRPV2	2.30408912249443	5.51426690868597	1.2589725787228	5.58862636667048e-108	1.09606934616325e-105
S100A9	216.495525349443	479.688967603563	1.14776205245542	2.37612990223226e-29	3.27030510228282e-28
FCRL3	0.0954197810089087	0.824995497979955	3.11202596614599	3.30096593177386e-85	1.77911984437323e-83
MEOX1	1.28332452423608	2.695522191951	1.07067874511513	1.17403852762515e-20	1.21811888674465e-19
GPR15	0.127913517616927	0.447121991187082	1.80549977185278	2.36321175090165e-28	3.1363640163987e-27
PLA1A	1.15766920282851	2.60709406481069	1.17121956613974	3.2159060304208e-34	4.97391117804733e-33
XCR1	0.102880971601336	0.461387065714922	2.16500138826239	7.56041035371439e-74	2.97383160459055e-72
LGR5	0.427664155164811	0.885534751516704	1.05007063230258	8.59725073529621e-06	2.19136782731259e-05
FABP4	24.8198329791537	54.5247091687082	1.13541676251406	5.78794288681644e-09	2.33318702554196e-08
ABCD2	0.127691052665924	0.375615520329621	1.55659923729225	4.16373208674777e-62	1.23262181964288e-60
LGALS9	6.80265544766147	14.7813265211581	1.1196058231037	2.05297830153199e-72	7.83516394484682e-71
ARHGAP25	1.50717930868597	4.38076086191537	1.53933039844999	8.16783989852005e-118	4.80575280029173e-115
GIMAP1	0.929644941648107	2.20494373741648	1.24599012416289	3.68577542488062e-69	1.2914847338645e-67
CHIT1	0.712154076271715	4.84594992849889	2.76651818733851	4.52321382772364e-31	6.53091027211508e-30
HLA-DRB1	155.561490534521	469.316046013363	1.59307482391489	4.73815729171105e-108	9.4235942417256e-106
IRF1	5.71042648374165	13.050860298441	1.1924745082694	5.32167868939232e-74	2.10496988159409e-72
CCL18	2.20568612383074	11.0154163223497	2.32022461148984	1.81389137007485e-45	3.6229080674437e-44
SHISAL2A	0.178133860365256	0.464836926035635	1.38376290360044	9.00077597033367e-53	2.12541734911508e-51
SIGLEC7	0.4875190044098	1.22612690200445	1.33057793914351	2.19459562628099e-89	1.35920547538219e-87
PTPRC	2.67512830198218	12.2205974579065	2.19163482793732	7.05921387111446e-112	2.12091827817037e-109
HVCN1	0.982182074387528	2.2509452325167	1.1964685576342	5.59424317332824e-87	3.17254248395856e-85
HLA-B	355.250260668151	773.131559910913	1.12187822314318	4.08269675754609e-63	1.22924863354602e-61
ERVFRD-1	0.0450453435657016	0.221482115621381	2.29774032346576	5.12877693293377e-06	1.35522939876418e-05
MNDA	3.09677060267261	8.59581640467706	1.47287015157682	1.61360944190811e-100	1.79415582119562e-98
CD300LB	0.228816460579065	0.609578183674833	1.41362043050845	6.45726091599202e-53	1.53248708226426e-51
IL1B	0.965818035300668	2.25646824514477	1.22424316672964	3.10962598840078e-37	5.21508652995337e-36
CASP5	0.0549281641893096	0.211019253385301	1.94175665637613	6.82701706316056e-55	1.70025234477761e-53
CD28	0.421273353986637	1.52890986636971	1.85967478637212	1.86142565298268e-92	1.32086390179741e-90
IPCEF1	0.198254922783964	0.570858775879733	1.52577719367688	4.14905076800663e-80	1.92094248836136e-78
APOL6	7.07340559576837	14.6568488886414	1.05109807402988	1.05386627108116e-51	2.4080332708636e-50
SPOCK2	2.53519496347439	8.53147975122494	1.750699294246	2.40960851326257e-96	2.1266301134863e-94
FCGR1A	1.16227644832962	2.7487001545657	1.24179628155916	1.89955155988974e-74	7.59874435614816e-73
IKZF1	0.867854984498886	3.32843953496659	1.93932006155772	2.19367263724756e-113	8.15180297646652e-111
ALOX5AP	7.0384039298441	14.8936892360802	1.08138094346538	6.30943509531123e-65	1.99765769015448e-63
RETN	0.219623009755011	0.443991554432071	1.01550302156873	7.55640499638668e-17	6.44737129631277e-16
P2RY14	0.453205143786192	0.965462043140312	1.09105530560793	3.35341592954e-54	8.17851232142217e-53
AKNA	2.21644618195991	5.15659245434298	1.21816969569662	2.97941285955554e-84	1.54110948680527e-82
FYB1	2.21437751224944	7.9330760233853	1.84097917742368	5.47858545802708e-107	9.67038815660005e-105
STAT4	0.465829977126949	1.5559962701559	1.73996321400366	5.37574552578541e-94	3.99531066155872e-92
LILRA5	0.37364243091314	1.06824483928731	1.51551214513055	1.00060140774655e-76	4.23038696969731e-75
ADGRE5	4.37884502427617	9.48852073273942	1.11563279662466	1.13983673932698e-71	4.25810439048579e-70
HLA-DQA2	9.03912543824053	32.418702660735	1.84257125835054	2.25917090307143e-45	4.49954193544029e-44
CYBB	6.86331212628062	23.2745320579065	1.76177529076861	1.5343964862342e-94	1.20373404345073e-92
SLC7A7	2.36999156636971	5.81415670155902	1.2946880298267	1.03148154688512e-98	9.97640474216766e-97
APOBEC3G	1.44038060467706	4.06946890356347	1.49839044589045	2.62813520497443e-87	1.51477131548751e-85
XCL1	0.239074326971047	0.808651207861915	1.75805835084395	2.04205135697096e-73	7.98775823041189e-72
BCL11B	0.584285124164811	1.40791905690423	1.26881992994146	1.70198786178894e-59	4.66675157210129e-58
SIM1	0.156284116347439	0.545487282351893	1.80337440143633	1.13245203445241e-11	6.26375055953877e-11
PIK3CD	1.66426820289532	4.62570487305122	1.47478527500409	6.96705592453453e-98	6.55878644735681e-96
C5AR1	3.19138546080178	6.61103098663697	1.0506924065455	9.34713834916739e-61	2.64510903063312e-59
TLR6	0.776883591536748	1.55972380690423	1.0055202357569	1.70021072483471e-41	3.10189607821588e-40
RASGRP2	0.372807901135857	1.33452304342984	1.83981987564005	4.28176976843692e-62	1.26491361715686e-60
CD84	1.25811261832962	3.96964273741648	1.65774810358485	1.12570255276723e-89	7.12827163570675e-88
SBSN	2.03025211551893	4.72651271138307	1.21911724347491	0.000489452279611943	0.000946140402518857
GBP1	7.82802823986637	28.7463334298441	1.87665708762126	3.0627796688861e-81	1.45621251529766e-79
SRGN	26.7123886525612	81.5857733184855	1.61080861211723	4.31423168304344e-113	1.52303163990641e-110
PDCD1LG2	0.948695725567929	3.05697214209354	1.68808605303414	1.18453497622113e-95	1.01374656964961e-93
LIPG	0.299040368465479	0.688708948890869	1.2035541712987	7.64736052684461e-30	1.0681343026664e-28
CCR5	1.39118107004454	6.02800605634744	2.11537065943559	8.82180873893113e-120	7.32780948249685e-117
S100A12	0.213443102783964	0.434474989665924	1.02542158743039	6.55320449539157e-25	7.83554620486235e-24
GIMAP7	5.48331788864143	14.8343170824053	1.43581749230375	1.63493183374292e-72	6.25660499303083e-71
ICOS	0.254404046694877	1.67662771042316	2.72036885461107	1.45409259173372e-97	1.35087115051789e-95
TNFRSF1B	5.77507573496659	16.8632152806236	1.54596786729733	3.03462800451006e-121	3.06085586083475e-118
TLR10	0.221241537380846	0.969764593623608	2.13201230918085	7.42370000525339e-68	2.51995355226402e-66
CCL2	7.36343461314031	19.2836595567929	1.38892810347522	1.47452533390212e-64	4.6168009401401e-63
TNFSF8	0.594373237305122	1.62333061603563	1.44951579407385	2.01460579906541e-85	1.08997120645987e-83
HLA-E	122.183946436526	266.741720979955	1.12638874987407	3.97324046322623e-91	2.64651549911404e-89
CD8B2	0.217812290467706	0.522821767839644	1.26323384629069	2.5847068487238e-15	1.99992577593582e-14
TLR4	2.35995987639198	4.90823222939866	1.05644117931339	1.08907070514903e-60	3.06961425696796e-59
RASSF4	1.86182530668151	4.89296139888641	1.39399018870776	2.1056561808836e-89	1.30986656080429e-87
EVI2B	4.13014589688196	14.0406358886414	1.76534362489479	1.74808263440699e-117	9.49410572325427e-115
APOBEC3D	1.17974451953229	2.56322247416481	1.11948423287537	8.10888033790711e-52	1.86187803661116e-50
NLRC5	1.91291040155902	5.25162591826281	1.45699485325698	1.16834428888669e-79	5.32199667850611e-78
HLA-DMB	4.96272682538975	14.9293781826281	1.58894912922451	8.63140670856832e-119	5.42746806512427e-116
LAT2	1.90293956302895	4.00852848195991	1.07484298246987	1.6635506093855e-86	9.24842447052466e-85
KLRC1	0.0952546496302895	0.278244459505568	1.54649153925754	2.46301507725534e-60	6.90084045752434e-59
CH25H	1.00017732318486	2.19657072605791	1.13499715204688	1.29925360808134e-33	1.97915428260158e-32
EGFL6	1.16900283077951	3.05904728541203	1.38780398420786	3.50019169861241e-29	4.77547893488945e-28
CPVL	4.04336543697105	9.05101215812918	1.16252253573938	5.1987973925281e-83	2.584937252813e-81
AOAH	1.19528146895323	4.21193088752784	1.81713137479532	4.16502643069287e-112	1.27857257016987e-109
NLRP3	0.500325313786191	1.22412474654788	1.29081223390732	4.46482048025287e-80	2.06038333338728e-78
IGLL5	7.06516877559688	41.111758423853	2.54075515011971	6.03318518040326e-46	1.21190784259949e-44
CD48	2.02583246057906	8.92602403340757	2.1395028250639	1.92940728356201e-121	2.09578155778301e-118
C1QC	43.3568057772829	120.742945478842	1.47760852254127	4.59808460125646e-103	5.64604805689935e-101
LAT	0.084699951376392	0.173318522601336	1.03299279751547	3.96825364601538e-28	5.21747762899285e-27
ITGB2	7.02424948552339	21.9774802427617	1.64560999603868	1.11162327701224e-110	2.6605478465576e-108
PTGFR	0.418443718964365	0.843595838218263	1.01151838566582	3.60413830784578e-20	3.65880927714524e-19
IL2RB	2.8521392986637	8.14351574231626	1.51360732866052	2.91950599080571e-94	2.24056217913953e-92
FAM20A	1.26895497690423	3.20112343028953	1.33493742339449	4.6999137088661e-65	1.49813727952366e-63
CELF2	2.11033293652561	4.59796769799555	1.12352570718795	2.33372511140823e-65	7.54108290576559e-64
MATK	0.692047572819599	1.48702090904232	1.10348181300407	1.02790769901179e-45	2.05596099401494e-44
APOL1	16.6263292449889	38.4211593830735	1.20843136781934	8.31664583399167e-76	3.46227145582865e-74
NCR3	0.19626766285078	0.860521246726058	2.13238832031726	2.09296906268656e-82	1.01913159083438e-80
CAMK4	0.248720509512249	0.499690964097996	1.00651065287976	3.77711988378713e-49	8.20564767368585e-48
KBTBD8	0.296934934636971	0.691538980868597	1.2196637383608	8.26238959437441e-63	2.47188990385934e-61
CD274	0.685444221759466	2.01064780467706	1.5525492178252	4.84783342285099e-71	1.77808456530075e-69
ETV7	1.71327219603563	4.64186152538976	1.43794910754685	1.33292468469692e-48	2.86924229765323e-47
GABRE	0.703009595329621	1.48488745643653	1.07873730369114	2.34480789008489e-14	1.68332649801163e-13
DPT	13.7537135955457	27.7309505153675	1.01167585888557	1.18794491138203e-30	1.69444142359855e-29
VPREB3	0.604598493674833	2.87619227173719	2.25011083261924	1.37337875853575e-34	2.15243967250647e-33
MMP9	27.2423666033408	95.9685097601336	1.81670905173162	4.20893641831841e-25	5.05824605643185e-24
HLA-DRB5	50.8551595634744	164.391828195991	1.69267252867266	1.00784516705031e-72	3.87786964684399e-71
GIMAP5	0.12025474535412	0.382342390534521	1.66877133643414	1.28767556420988e-75	5.28583332622317e-74
TAP2	3.85346564988864	8.54179791314031	1.14838323554491	1.19532022675412e-54	2.96124858280613e-53
CD4	7.47449751447661	22.7094610289532	1.60324496638868	1.55856176997441e-126	4.40169015076173e-123
ICAM3	0.251432856469933	1.13688788331849	2.17684489259587	1.03326828291455e-99	1.08079862392862e-97
SIGLEC10	1.22240061530067	3.4101281169265	1.48010876697568	4.53969983274146e-96	3.93282830295351e-94
FCN1	0.25257165018931	1.24444675229399	2.30073988267637	3.73575343484398e-78	1.63827870352273e-76
CYTH4	1.4701738311804	4.15878568997773	1.50017559484399	1.23325233077863e-114	5.44211130091407e-112
NR4A3	0.718011565178174	1.52630050331849	1.08796004575338	2.05050325561349e-37	3.45115095024054e-36
DCSTAMP	0.18739462842539	0.571593632240534	1.60891024493164	6.55710882115199e-33	9.81897493780353e-32
VNN1	0.451103602071269	1.51573384026726	1.74848573031391	3.76019077346737e-63	1.13456525453275e-61
